class,line
2,81
4,162
8,1052
8,1873
30,1139
30,1492
30,1493
30,1494
42,352
42,875
42,876
54,301
54,302
54,595
54,597
54,600
54,601
54,603
54,604
56,63
56,149
58,184
56,70
56,78
56,67
56,74
