class,line
20,40
20,44
20,45
20,46
20,47
20,48
20,53
20,58
20,61
20,62
20,70
20,75
20,80
20,81
20,83
20,91
20,93
20,96
20,98
20,99
20,101
20,104
20,105
20,106
20,107
20,108
20,112
20,113
20,114
20,115
20,117
24,136
24,137
20,64
20,88
