workload,option,influence,kpi
jpeg-medium,jpeg,0.04293849099140168,max-resident-size
jpeg-medium,floor,-0.0015872959425686079,max-resident-size
jpeg-medium,win,-0.513554297950464,max-resident-size
jpeg-medium,antiAliasing,0.0977033019523085,max-resident-size
jpeg-medium,skipUpscaling,-0.004465465580416556,max-resident-size
jpeg-medium,androidIncludeLdpiTvdpi,0.27737155087698395,max-resident-size
jpeg-medium,png,-0.1931685401979396,max-resident-size
jpeg-medium,round,-0.018402265711794357,max-resident-size
jpeg-medium,threads,-1.4597875966998974,max-resident-size
jpeg-medium,compression,0.017231045687340307,max-resident-size
jpeg-small,iosCreateImagesetFolders,0.22526459617115985,max-resident-size
jpeg-small,bmp,0.09624405027676985,max-resident-size
jpeg-small,gif,-0.11789613885894601,max-resident-size
jpeg-small,ios,-0.17287181955853612,max-resident-size
jpeg-small,androidMipmapInsteadOfDrawable,0.06510417363863265,max-resident-size
jpeg-small,scaleIsHeightDp,0.01919696583402764,max-resident-size
jpeg-small,web,-0.42896357256435386,max-resident-size
jpeg-small,jpeg,0.014514217666156588,max-resident-size
jpeg-small,floor,0.22473279516989425,max-resident-size
jpeg-small,win,-0.11198571568262354,max-resident-size
jpeg-small,antiAliasing,0.053985603825905046,max-resident-size
jpeg-small,skipUpscaling,0.009655887505744023,max-resident-size
jpeg-small,androidIncludeLdpiTvdpi,1.3872337909572272,max-resident-size
jpeg-small,png,-0.18309509138405294,max-resident-size
jpeg-small,round,0.008280434835259334,max-resident-size
jpeg-small,threads,-0.7678828151887741,max-resident-size
jpeg-small,compression,0.0025867641467748398,max-resident-size
png-large,iosCreateImagesetFolders,-0.001263539073433629,max-resident-size
png-large,bmp,0.3256133949147296,max-resident-size
png-large,gif,0.5505502509889153,max-resident-size
png-large,ios,-0.48650757197199507,max-resident-size
png-large,androidMipmapInsteadOfDrawable,0.019676284482392892,max-resident-size
png-large,scaleIsHeightDp,0.012768149511792016,max-resident-size
png-large,web,-0.891223243729198,max-resident-size
png-large,jpeg,0.39991303615355167,max-resident-size
png-large,floor,0.004055560891467921,max-resident-size
png-large,win,-0.476856910554843,max-resident-size
png-large,antiAliasing,0.12648340490315407,max-resident-size
png-large,skipUpscaling,0.016987288860053632,max-resident-size
png-large,androidIncludeLdpiTvdpi,0.0663673722623121,max-resident-size
png-large,png,0.04794207013618675,max-resident-size
png-large,round,-0.004945358209116693,max-resident-size
png-large,threads,-1.5930624241459101,max-resident-size
png-large,compression,0.01734708823706937,max-resident-size
png-medium,iosCreateImagesetFolders,0.08516910898615129,max-resident-size
png-medium,bmp,0.0947288828849463,max-resident-size
png-medium,gif,0.9710885028333721,max-resident-size
png-medium,ios,-0.8188741122665613,max-resident-size
png-medium,androidMipmapInsteadOfDrawable,-0.006776444394351262,max-resident-size
png-medium,scaleIsHeightDp,0.005554179277832457,max-resident-size
png-medium,web,-1.2307792606109442,max-resident-size
png-medium,jpeg,0.12796264049602737,max-resident-size
png-medium,floor,-0.0002637603111361795,max-resident-size
png-medium,win,-0.5826945266759348,max-resident-size
png-medium,antiAliasing,0.13107257297880678,max-resident-size
png-medium,skipUpscaling,0.007651259433455812,max-resident-size
png-medium,androidIncludeLdpiTvdpi,0.4705047114692931,max-resident-size
png-medium,png,0.035210655465430105,max-resident-size
png-medium,round,-0.006903665888622121,max-resident-size
png-medium,threads,-1.0613724153626278,max-resident-size
png-medium,compression,0.01072766081674474,max-resident-size
png-small,iosCreateImagesetFolders,0.10320044177192013,max-resident-size
png-small,bmp,-0.040168049374207704,max-resident-size
png-small,gif,0.41135603539362303,max-resident-size
png-small,ios,-0.29738155217583656,max-resident-size
png-small,androidMipmapInsteadOfDrawable,-0.06571087926633606,max-resident-size
png-small,scaleIsHeightDp,0.01858869305735837,max-resident-size
png-small,web,-0.58711593879996,max-resident-size
png-small,jpeg,-0.05233861862169525,max-resident-size
png-small,floor,-0.13901360780283217,max-resident-size
png-small,win,-0.24630994112723065,max-resident-size
png-small,antiAliasing,0.15056170199478477,max-resident-size
png-small,skipUpscaling,-0.009867666937001949,max-resident-size
png-small,androidIncludeLdpiTvdpi,1.0481964261889372,max-resident-size
