workload,option,influence,kpi
sweep.wav,LowpassWidth,-0.08191715757950448,time
sweep.wav,HighpassWidth,-0.23669763040123676,time
sweep.wav,VBRRange,-0.27879084528598475,time
beethoven.wav,NoRes,-0.07310799047466802,max-resident-size
beethoven.wav,Downmix,0.10234037591841211,max-resident-size
beethoven.wav,ReplayGainFast,-0.4775211525211538,max-resident-size
beethoven.wav,MidSideStereo,0.036099119184172336,max-resident-size
beethoven.wav,Freeformat,-0.1961756475384625,max-resident-size
beethoven.wav,Mono,-0.08715644652086524,max-resident-size
beethoven.wav,Stereo,-0.07243415208445042,max-resident-size
beethoven.wav,CRC,0.059536334944002775,max-resident-size
beethoven.wav,JointStereo,-0.02403454613563097,max-resident-size
beethoven.wav,SwapBytes,0.04181449618500552,max-resident-size
beethoven.wav,ReplayGainAccurate,0.813113723771294,max-resident-size
beethoven.wav,Resampling,-0.3644017347876273,max-resident-size
beethoven.wav,ABR,0.4048436651635189,max-resident-size
beethoven.wav,CBR,-0.6380355018572211,max-resident-size
beethoven.wav,Lowpass,-0.06862377632080549,max-resident-size
beethoven.wav,Highpass,-0.11914983793412727,max-resident-size
beethoven.wav,LowpassWidth,0.06814522388605686,max-resident-size
beethoven.wav,HighpassWidth,-0.13221826012814789,max-resident-size
beethoven.wav,VBRRange,0.7279600574939473,max-resident-size
dual-channel.wav,NoRes,-0.0417295466020881,max-resident-size
dual-channel.wav,Downmix,0.15146403961945087,max-resident-size
dual-channel.wav,ReplayGainFast,-0.11859611238519746,max-resident-size
dual-channel.wav,MidSideStereo,-0.03541105950989898,max-resident-size
dual-channel.wav,Freeformat,-0.2585695309497226,max-resident-size
dual-channel.wav,Mono,-0.16210104401429878,max-resident-size
dual-channel.wav,Stereo,-0.15352043095730222,max-resident-size
dual-channel.wav,CRC,0.042724096783903126,max-resident-size
dual-channel.wav,JointStereo,-0.16393865109484412,max-resident-size
dual-channel.wav,SwapBytes,0.00896055511809759,max-resident-size
